betting_bm_id,betting_sc_id,betting_name,betting_score,year,performer,song,page_url,contest_round,country_name,country_code
47,124,BETSTARS,251.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
49,122,OLYBET,301.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
25,95,BETSSON,300.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
23,94,BWIN,251.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
13,89,SKYBET,251.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
42,84,10BET,251.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
10,83,LADBROKES,151.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
30,81,BETFAIRSPORT,250.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
12,67,WILLIAMHILL,201.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
14,66,BETFRED,101.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
21,62,CORAL,151.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
19,58,BETWAY,251.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
2,-200,BETFAIR*EXCHANGE,930.0,2019,Kobi Marimi,Home,/eurovision/2019/israel,final,Israel,Israel
5,219,BET365,1001.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
46,166,COOLBET,350.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
4,162,UNIBET,251.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
15,141,BOYLESPORTS,301.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
33,131,888SPORT,251.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
47,124,BETSTARS,501.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
49,122,OLYBET,301.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
25,95,BETSSON,300.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
23,94,BWIN,251.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
13,89,SKYBET,251.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
42,84,10BET,251.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
10,83,LADBROKES,201.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
30,81,BETFAIRSPORT,250.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
12,67,WILLIAMHILL,151.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
14,66,BETFRED,101.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
21,62,CORAL,201.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
19,58,BETWAY,201.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
2,-200,BETFAIR*EXCHANGE,1000.0,2019,Jonida Maliqi,Ktheju Tokës,/eurovision/2019/albania,final,Albania,Albania
5,219,BET365,751.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
46,166,COOLBET,400.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
4,162,UNIBET,501.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
15,141,BOYLESPORTS,301.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
33,131,888SPORT,501.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
47,124,BETSTARS,501.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
49,122,OLYBET,301.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
25,95,BETSSON,400.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
23,94,BWIN,251.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
13,89,SKYBET,201.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
42,84,10BET,251.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
10,83,LADBROKES,151.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
30,81,BETFAIRSPORT,100.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
12,67,WILLIAMHILL,201.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
14,66,BETFRED,101.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
21,62,CORAL,151.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
19,58,BETWAY,251.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
2,-200,BETFAIR*EXCHANGE,1000.0,2019,S!sters,Sister,/eurovision/2019/germany,final,Germany,Germany
5,219,BET365,751.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
46,166,COOLBET,400.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
4,162,UNIBET,501.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
15,141,BOYLESPORTS,301.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
33,131,888SPORT,501.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
47,124,BETSTARS,501.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
49,122,OLYBET,301.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
25,95,BETSSON,400.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
23,94,BWIN,251.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
13,89,SKYBET,251.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
42,84,10BET,251.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
10,83,LADBROKES,201.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
30,81,BETFAIRSPORT,100.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
12,67,WILLIAMHILL,201.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
14,66,BETFRED,101.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
21,62,CORAL,201.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
19,58,BETWAY,251.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
2,-200,BETFAIR*EXCHANGE,1000.0,2019,Serhat,Say Na Na Na,/eurovision/2019/san-marino,final,San Marino,San Marino
5,196,BET365,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
15,151,BOYLESPORTS,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
10,149,LADBROKES,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
4,148,UNIBET,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
33,129,888SPORT,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
42,127,10BET,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
46,112,COOLBET,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
47,111,BETSTARS,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
13,110,SKYBET,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
25,92,BETSSON,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
14,90,BETFRED,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
30,81,BETFAIRSPORT,1.0,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
49,68,OLYBET,1.02,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
19,66,BETWAY,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
12,62,WILLIAMHILL,1.02,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
23,62,BWIN,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
2,-200,BETFAIR*EXCHANGE,1.01,2019,Kate Miller-Heidke,Zero Gravity,/eurovision/2019/australia,semi-final-1,Australia,Australia
5,196,BET365,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
15,151,BOYLESPORTS,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
10,149,LADBROKES,1.02,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
4,148,UNIBET,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
33,129,888SPORT,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
42,127,10BET,1.02,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
46,112,COOLBET,1.02,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
47,111,BETSTARS,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
13,110,SKYBET,1.02,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
25,92,BETSSON,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
14,90,BETFRED,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
30,81,BETFAIRSPORT,1.0,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
49,68,OLYBET,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
19,66,BETWAY,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
12,62,WILLIAMHILL,1.02,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
23,62,BWIN,1.01,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
2,-200,BETFAIR*EXCHANGE,1.03,2019,Katerine Duska,Better Love,/eurovision/2019/greece,semi-final-1,Greece,Greece
5,196,BET365,1.02,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
15,151,BOYLESPORTS,1.05,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
10,149,LADBROKES,1.08,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
4,148,UNIBET,1.05,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
33,129,888SPORT,1.05,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
42,127,10BET,1.04,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
46,112,COOLBET,1.02,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
47,111,BETSTARS,1.06,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
13,110,SKYBET,1.05,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
25,92,BETSSON,1.05,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
14,90,BETFRED,1.06,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
30,81,BETFAIRSPORT,1.03,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
49,68,OLYBET,1.02,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
19,66,BETWAY,1.05,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
12,62,WILLIAMHILL,1.02,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
23,62,BWIN,1.05,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
2,-200,BETFAIR*EXCHANGE,1.03,2019,Tamta,Replay,/eurovision/2019/cyprus,semi-final-1,Cyprus,Cyprus
5,196,BET365,1.05,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
15,151,BOYLESPORTS,1.08,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
10,149,LADBROKES,1.08,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
4,148,UNIBET,1.05,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
33,129,888SPORT,1.05,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
42,127,10BET,1.08,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
46,112,COOLBET,1.04,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
47,111,BETSTARS,1.07,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
13,110,SKYBET,1.1,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
25,92,BETSSON,1.05,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
14,90,BETFRED,1.02,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
30,81,BETFAIRSPORT,1.06,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
49,68,OLYBET,1.06,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
19,66,BETWAY,1.1,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
12,62,WILLIAMHILL,1.07,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
23,62,BWIN,1.03,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
2,-200,BETFAIR*EXCHANGE,1.06,2019,Hatari,Hatrið mun sigra,/eurovision/2019/iceland,semi-final-1,Iceland,Iceland
5,196,BET365,1.05,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
15,151,BOYLESPORTS,1.08,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
10,149,LADBROKES,1.07,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
4,148,UNIBET,1.05,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
33,129,888SPORT,1.05,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
42,127,10BET,1.07,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
46,112,COOLBET,1.07,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
47,111,BETSTARS,1.05,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
13,110,SKYBET,1.04,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
25,92,BETSSON,1.05,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
14,90,BETFRED,1.06,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
30,81,BETFAIRSPORT,1.03,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
49,68,OLYBET,1.1,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
19,66,BETWAY,1.1,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
12,62,WILLIAMHILL,1.11,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
23,62,BWIN,1.08,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
2,-200,BETFAIR*EXCHANGE,1.08,2019,Nevena Božović,Kruna,/eurovision/2019/serbia,semi-final-1,Serbia,Serbia
5,196,BET365,1.05,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
15,151,BOYLESPORTS,1.08,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
10,149,LADBROKES,1.05,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
4,148,UNIBET,1.03,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
33,129,888SPORT,1.03,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
42,127,10BET,1.07,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
46,112,COOLBET,1.04,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
47,111,BETSTARS,1.06,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
13,110,SKYBET,1.05,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
25,92,BETSSON,1.14,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
14,90,BETFRED,1.06,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
30,81,BETFAIRSPORT,1.05,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
49,68,OLYBET,1.16,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
19,66,BETWAY,1.05,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
12,62,WILLIAMHILL,1.17,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
23,62,BWIN,1.04,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
2,-200,BETFAIR*EXCHANGE,1.04,2019,Lake Malawi,Friend of a Friend,/eurovision/2019/czechia,semi-final-1,Czechia,Czechia
5,196,BET365,1.16,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
15,151,BOYLESPORTS,1.1,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
10,149,LADBROKES,1.17,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
4,148,UNIBET,1.15,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
33,129,888SPORT,1.15,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
42,127,10BET,1.15,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
46,112,COOLBET,1.25,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
47,111,BETSTARS,1.15,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
13,110,SKYBET,1.17,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
25,92,BETSSON,1.2,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
14,90,BETFRED,1.14,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
30,81,BETFAIRSPORT,1.12,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
49,68,OLYBET,1.12,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
19,66,BETWAY,1.14,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
12,62,WILLIAMHILL,1.12,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
23,62,BWIN,1.33,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
2,-200,BETFAIR*EXCHANGE,1.27,2019,Joci Pápai,Az én apám,/eurovision/2019/hungary,semi-final-1,Hungary,Hungary
5,196,BET365,1.33,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
15,151,BOYLESPORTS,1.5,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
10,149,LADBROKES,1.25,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
4,148,UNIBET,1.3,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
33,129,888SPORT,1.3,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
42,127,10BET,1.61,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
46,112,COOLBET,1.33,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
47,111,BETSTARS,1.4,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
13,110,SKYBET,1.4,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
25,92,BETSSON,1.3,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
14,90,BETFRED,1.5,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
30,81,BETFAIRSPORT,1.44,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
49,68,OLYBET,1.4,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
19,66,BETWAY,1.4,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
12,62,WILLIAMHILL,1.36,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
23,62,BWIN,1.33,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
2,-200,BETFAIR*EXCHANGE,1.4,2019,Zala Kralj & Gašper Šantl ,Sebi,/eurovision/2019/slovenia,semi-final-1,Slovenia,Slovenia
5,196,BET365,1.57,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
15,151,BOYLESPORTS,1.53,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
10,149,LADBROKES,1.53,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
4,148,UNIBET,1.5,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
33,129,888SPORT,1.5,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
42,127,10BET,1.57,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
46,112,COOLBET,1.52,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
47,111,BETSTARS,1.53,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
13,110,SKYBET,1.5,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
25,92,BETSSON,1.5,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
14,90,BETFRED,1.57,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
30,81,BETFAIRSPORT,1.44,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
49,68,OLYBET,1.65,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
19,66,BETWAY,1.5,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
12,62,WILLIAMHILL,1.8,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
23,62,BWIN,1.55,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
2,-200,BETFAIR*EXCHANGE,1.56,2019,Victor Crone,Storm,/eurovision/2019/estonia,semi-final-1,Estonia,Estonia
5,196,BET365,1.5,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
15,151,BOYLESPORTS,2.2,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
10,149,LADBROKES,1.44,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
4,148,UNIBET,1.5,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
33,129,888SPORT,1.5,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
42,127,10BET,2.4,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
46,112,COOLBET,1.55,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
47,111,BETSTARS,2.25,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
13,110,SKYBET,1.83,2019,Conan Osíris,Telemóveis,/eurovision/2019/portugal,semi-final-1,Portugal,Portugal
